order_no,user_id,pay_type,pay_status,amount,gift_amount,real_amount,create_time,is_first_order
126664789,81129,1,2,991,9.91,1000.91,1765111218,0
141769717,81129,3,2,3909,39.09,3948.09,1765457959,0
104101675,81129,1,4,14180,141.8,14321.8,1765820171,0
107435673,81129,5,5,2806,28.06,2834.06,1766321681,0
119800154,81129,4,2,18606,186.06,18792.06,1766400387,0
103668417,81129,3,4,14345,143.45,14488.45,1766579401,0
119822472,81129,3,2,1383,13.83,1396.83,1766643779,0
130300572,81129,3,2,12369,123.69,12492.69,1766675756,0
114658425,81129,4,2,1838,18.38,1856.38,1766726240,0
108795150,81129,1,2,1941,19.41,1960.41,1766914922,0
113881305,81129,3,1,17754,177.54,17931.54,1767010299,0
108467586,81129,1,4,17867,178.67,18045.67,1767012811,0
107199934,81129,2,2,1569,15.69,1584.69,1767157404,0
104011276,81132,2,4,300,3,303,1767028302,1
104455402,81132,5,4,151,1.51,152.51,1767098108,0
143033100,81142,5,4,140,1.4,141.4,1765157855,1
126590735,81142,3,2,166,1.66,167.66,1765474357,0
145264525,81159,4,4,126,1.26,127.26,1765018940,1
137022509,81170,5,2,468,4.68,472.68,1766644063,1
148010112,81170,3,2,452,4.52,456.52,1766976233,0
148506562,81170,3,4,374,3.74,377.74,1767114012,0
138271418,81184,1,4,200,2,202,1765973539,1
102744263,81234,3,1,625,6.25,631.25,1765859745,1
127920470,81234,3,1,200,2,202,1766666958,0
109710323,81363,5,4,1138,11.38,1149.38,1765732850,1
140717390,81366,4,2,276,2.76,278.76,1764781820,1
100763492,81366,1,2,117,1.17,118.17,1766751062,0
144526855,81403,5,4,5101,51.01,5152.01,1764543761,1
147850884,81403,4,2,1469,14.69,1483.69,1764569816,0
125461687,81403,3,4,19592,195.92,19787.92,1764586466,0
133207235,81403,4,4,11545,115.45,11660.45,1764830372,0
127256895,81403,3,2,2402,24.02,2426.02,1764831310,0
139510780,81403,2,1,2796,27.96,2823.96,1764917678,0
146801504,81403,4,2,2960,29.6,2989.6,1765160434,0
107028581,81403,4,4,106881,1068.81,107949.81,1765180052,0
114859807,81403,4,2,1557,15.57,1572.57,1765551348,0
124270347,81403,4,2,11104,111.04,11215.04,1765618367,0
128289298,81403,2,2,2802,28.02,2830.02,1765761765,0
100317565,81403,2,4,5288,52.88,5340.88,1766370675,0
132718542,81403,2,4,3210,32.1,3242.1,1766429054,0
146567243,81403,5,1,1700,17,1717,1766515056,0
126112363,81403,5,2,76344,763.44,77107.44,1766642733,0
123361810,81403,2,4,997,9.97,1006.97,1766663757,0
138834586,81403,2,5,3396,33.96,3429.96,1766664468,0
124044563,81403,1,2,13588,135.88,13723.88,1766941591,0
135283265,81403,2,4,35871,358.71,36229.71,1767037070,0
108549887,81633,4,5,348,3.48,351.48,1765462777,1
139081006,81633,2,NA,463,4.63,467.63,1766990169,0
122862759,81639,5,2,242,2.42,244.42,1766131477,1
131155028,81744,3,3,395,3.95,398.95,1765456726,1
133529649,81760,2,3,188,1.88,189.88,1764954628,1
144045419,81760,1,4,89,0.89,89.89,1766306205,0
137464035,81760,3,4,229,2.29,231.29,1766926667,0
104545526,81950,1,4,563,5.63,568.63,1764737225,1
132048776,82029,1,5,288,2.88,290.88,1765541152,1
149627238,82086,1,2,163,1.63,164.63,1765110154,1
102785653,82086,4,4,136,1.36,137.36,1766213557,0
133314371,82149,2,5,281,2.81,283.81,1765677369,1
135477595,82174,4,1,276,2.76,278.76,1765905472,1
140797621,82205,2,2,272,2.72,274.72,1765041556,1
121320353,82205,1,4,133,1.33,134.33,1765370386,0
115284168,82210,3,2,11253,112.53,11365.53,1765041015,1
103017748,82210,3,4,90886,908.86,91794.86,1765246132,0
128485492,82210,3,2,2743,27.43,2770.43,1765298557,0
102428258,82210,5,2,3772,37.72,3809.72,1765386747,0
104221097,82210,4,5,31598,315.98,31913.98,1765605766,0
110948625,82210,2,3,2356,23.56,2379.56,1765662000,0
100188482,82210,5,2,3937,39.37,3976.37,1765866939,0
116211863,82210,1,2,7705,77.05,7782.05,1766012942,0
110998513,82210,3,5,29615,296.15,29911.15,1766210610,0
130626245,82210,4,2,9543,95.43,9638.43,1766369875,0
126597669,82210,5,4,2973,29.73,3002.73,1766404828,0
113848528,82210,3,2,1448,14.48,1462.48,1766481093,0
146341624,82210,2,4,59745,597.45,60342.45,1766598657,0
141101813,82210,4,2,68351,683.51,69034.51,1766752720,0
142121172,82221,1,4,265,2.65,267.65,1766878215,1
100232444,82250,1,2,283,2.83,285.83,1765184983,1
128998205,82331,2,2,807,8.07,815.07,1766547950,1
120604502,82361,1,4,98,0.98,98.98,1764763536,1
106156956,82448,5,4,366,3.66,369.66,1767140685,1
113125745,82448,4,2,807,8.07,815.07,1767188748,0
121865685,82496,4,2,253,2.53,255.53,1765442627,1
100280816,82641,5,1,150,1.5,151.5,1765578439,1
101393119,82641,1,2,306,3.06,309.06,1766984895,0
129299022,82641,5,2,547,5.47,552.47,1766990766,0
113613220,82662,1,3,376,3.76,379.76,1765818805,1
134189194,82662,5,5,274,2.74,276.74,1766912538,0
132901632,82703,1,1,389,3.89,392.89,1765644052,1
101219048,82703,2,4,160,1.6,161.6,1765714445,0
132958008,82703,4,2,371,3.71,374.71,1766490912,0
114446842,82703,5,3,269,2.69,271.69,1766820293,0
135512838,82798,5,4,24175,241.75,24416.75,1764863981,1
110987655,82798,3,5,3548,35.48,3583.48,1764901043,0
143784338,82798,3,4,1069,10.69,1079.69,1764919711,0
145045768,82798,3,2,2747,27.47,2774.47,1765815735,0
114588314,82798,1,4,2259,22.59,2281.59,1765866052,0
138745554,82798,3,4,18029,180.29,18209.29,1766020419,0
140140527,82798,5,4,13138,131.38,13269.38,1766206567,0
143877193,82798,NA,2,5044,50.44,5094.44,1766211294,0
146460480,82798,5,4,1346,13.46,1359.46,1766265347,0
105741906,82798,1,4,8524,85.24,8609.24,1766619566,0
119125807,82798,5,4,6492,64.92,6556.92,1767180662,0
106848761,82849,2,4,295,2.95,297.95,1765042938,1
140719101,82849,2,3,289,2.89,291.89,1766643146,0
145591231,82988,1,2,19004,190.04,19194.04,1764688311,1
122130948,82988,5,2,62672,626.72,63298.72,1765002519,0
146040451,82988,4,4,3748,37.48,3785.48,1765295364,0
123626776,82988,5,2,3430,34.3,3464.3,1765300647,0
118205596,82988,1,5,9517,95.17,9612.17,1765588733,0
107199623,82988,2,4,42517,425.17,42942.17,1765676232,0
141868362,82988,5,2,7630,76.3,7706.3,1766041590,0
133223022,82988,3,2,5504,55.04,5559.04,1766224093,0
118239631,82988,2,2,35109,351.09,35460.09,1766538478,0
138489336,82988,3,4,1453,14.53,1467.53,1766990245,0
132370102,83031,5,2,3940,39.4,3979.4,1764678687,1
102799490,83031,4,4,10915,109.15,11024.15,1764781259,0
138565384,83031,5,2,1632,16.32,1648.32,1764917165,0
123857702,83031,1,1,43516,435.16,43951.16,1765039287,0
134479498,83031,1,5,844,8.44,852.44,1765119515,0
104041929,83031,5,2,8220,82.2,8302.2,1765179280,0
102948825,83031,1,5,54828,548.28,55376.28,1765748256,0
129386381,83031,1,4,98203,982.03,99185.03,1765845718,0
136990956,83031,5,2,14195,141.95,14336.95,1766122670,0
109854040,83031,3,2,1533,15.33,1548.33,1766407690,0
144520251,83031,5,5,4521,45.21,4566.21,1766408595,0
107575585,83031,1,3,81782,817.82,82599.82,1766486392,0
119947632,83031,1,1,6506,65.06,6571.06,1766510998,0
107153862,83031,4,2,868,8.68,876.68,1766847233,0
112666751,83031,4,2,2780,27.8,2807.8,1766854931,0
114004445,83031,4,1,11286,112.86,11398.86,1767118521,0
115345769,83031,5,2,11887,118.87,12005.87,1767182608,0
106032033,83047,1,3,447,4.47,451.47,1764665981,1
128182491,83047,5,2,335,3.35,338.35,1765316256,0
138593866,83047,4,3,636,6.36,642.36,1765791375,0
122597254,83056,2,2,406,4.06,410.06,1765235553,1
131023439,83157,1,4,206,2.06,208.06,1765714907,1
117624872,83157,1,1,889,8.89,897.89,1765972111,0
140106171,83236,4,2,525,5.25,530.25,1764563485,1
142991364,83350,2,3,111,1.11,112.11,1764656741,1
142922739,83350,1,1,655,6.55,661.55,1766991270,0
110809070,83646,3,4,354,3.54,357.54,1764868035,1
100747755,83646,4,4,160,1.6,161.6,1765558920,0
119430375,83646,3,2,573,5.73,578.73,1766940730,0
127049950,83675,1,1,142,1.42,143.42,1765474340,1
111826732,83675,3,4,398,3.98,401.98,1767122243,0
116261210,83719,5,5,262,2.62,264.62,1764696368,1
149237653,83719,NA,4,101,1.01,102.01,1764907403,0
146307800,83719,4,3,173,1.73,174.73,1766926640,0
112000007,83719,3,5,280,2.8,282.8,1766926737,0
101666179,83726,4,5,530,5.3,535.3,1764572300,1
121544713,83726,2,4,634,6.34,640.34,1766034078,0
145288471,84117,2,2,707,7.07,714.07,1766989064,1
112012464,84141,1,5,278,2.78,280.78,1764570440,1
127158033,84141,5,4,244,2.44,246.44,1765369527,0
133106780,84141,3,4,290,2.9,292.9,1765397624,0
129511659,84235,3,3,182,1.82,183.82,1765628803,1
126701931,84235,2,2,217,2.17,219.17,1766276331,0
145309478,84313,3,4,274,2.74,276.74,1767010113,1
128432118,84430,3,5,182,1.82,183.82,1764938804,1
140216762,84430,4,3,788,7.88,795.88,1766586321,0
144900197,84623,2,4,227,2.27,229.27,1766166140,1
111097964,84642,2,4,317,3.17,320.17,1764601739,1
142920871,84642,2,3,300,3,303,1766060806,0
134022244,84642,5,2,193,1.93,194.93,1766471791,0
142543443,84780,1,2,27871,278.71,28149.71,1764614541,1
124663687,84780,3,2,14351,143.51,14494.51,1764771107,0
137836550,84780,5,3,1596,15.96,1611.96,1765173697,0
102357382,84780,2,3,36695,366.95,37061.95,1765888083,0
113829948,84780,5,5,33777,337.77,34114.77,1766159706,0
113937324,84780,5,2,4035,40.35,4075.35,1766366557,0
147433836,84780,4,4,49216,492.16,49708.16,1766856950,0
131962174,84780,3,4,36232,362.32,36594.32,1767010298,0
144992352,84780,2,4,1976,19.76,1995.76,1767161654,0
131363576,84780,5,2,54449,544.49,54993.49,1767181968,0
119183944,84790,5,4,299,2.99,301.99,1764879676,1
123239120,84790,5,2,123,1.23,124.23,1764977954,0
104043951,84790,5,4,88,0.88,88.88,1765499704,0
127831056,84790,1,5,346,3.46,349.46,1766557801,0
146593022,84986,2,2,2288,22.88,2310.88,1764688417,1
135948991,84986,2,4,18961,189.61,19150.61,1764986239,0
108827744,84986,2,2,6483,64.83,6547.83,1765130398,0
120813060,84986,4,1,1100,11,1111,1765513042,0
125479701,84986,1,4,4179,41.79,4220.79,1766012012,0
100922551,84986,5,4,11769,117.69,11886.69,1766126686,0
146562786,84986,2,4,3571,35.71,3606.71,1766385918,0
146344998,84986,3,2,6387,63.87,6450.87,1766880076,0
149467523,84998,NA,4,469,4.69,473.69,1765173756,1
127863008,85000,3,4,2561,25.61,2586.61,1764781239,1
143428555,85000,3,5,2191,21.91,2212.91,1765005338,0
122849168,85000,3,4,91973,919.73,92892.73,1765311628,0
111277470,85000,4,4,13867,138.67,14005.67,1765371465,0
136747402,85000,5,4,3456,34.56,3490.56,1765474369,0
134538563,85000,4,2,40499,404.99,40903.99,1765550183,0
113560127,85000,3,4,6097,60.97,6157.97,1765692786,0
143352060,85000,3,4,6442,64.42,6506.42,1765780008,0
134457435,85000,2,3,3696,36.96,3732.96,1765789680,0
102107407,85000,5,2,13932,139.32,14071.32,1765888286,0
144753804,85000,2,1,9602,96.02,9698.02,1765975782,0
107315468,85000,4,2,9926,99.26,10025.26,1766924785,0
123497667,85000,3,4,22264,222.64,22486.64,1767009711,0
109389375,85000,3,2,1471,14.71,1485.71,1767098177,0
107615338,85017,2,3,493,4.93,497.93,1764524542,1
105429011,85017,1,3,290,2.9,292.9,1764873046,0
101039126,85017,3,2,576,5.76,581.76,1765802525,0
125344575,85251,1,2,245,2.45,247.45,1765018262,1
144322788,85251,2,3,164,1.64,165.64,1766258182,0
130017023,85274,2,2,288,2.88,290.88,1765215156,1
140862157,85274,4,3,98,0.98,98.98,1765360755,0
126829919,85274,5,5,257,2.57,259.57,1766424906,0
137723419,85298,5,4,286,2.86,288.86,1766227167,1
127624874,85298,1,2,361,3.61,364.61,1766941661,0
113871565,85306,1,2,130,1.3,131.3,1764853099,1
133085891,85349,2,2,185,1.85,186.85,1764696266,1
129035283,85349,4,5,99,0.99,99.99,1765904924,0
127364424,85358,3,4,143,1.43,144.43,1765349882,1
135774119,85370,2,1,369,3.69,372.69,1766669977,1
137491444,85542,4,4,125,1.25,126.25,1765103570,1
129226692,85542,4,2,117,1.17,118.17,1766730114,0
110479992,85542,4,5,164,1.64,165.64,1767093901,0
128413061,85653,1,4,121,1.21,122.21,1764677141,1
136462676,85681,3,4,81,0.81,81.81,1765008124,1
112001628,85681,1,3,295,2.95,297.95,1765097718,0
133406205,85681,2,2,484,4.84,488.84,1765812922,0
145778067,85700,4,2,455,4.55,459.55,1764539062,1
139481328,85700,1,5,582,5.82,587.82,1766769724,0
121018009,85752,1,3,805,8.05,813.05,1767179529,1
138376902,85833,3,2,124,1.24,125.24,1765565423,1
112704528,85834,4,4,19503,195.03,19698.03,1764649642,1
132877926,85834,1,4,39046,390.46,39436.46,1765129032,0
135697395,85834,2,2,4211,42.11,4253.11,1765176167,0
145264357,85834,5,4,3822,38.22,3860.22,1765382868,0
136969209,85834,1,4,1642,16.42,1658.42,1765476472,0
148162770,85834,NA,4,12446,124.46,12570.46,1765530630,0
126812349,85834,4,1,1882,18.82,1900.82,1765541471,0
132371260,85834,4,2,4258,42.58,4300.58,1766399348,0
127054090,85834,5,4,9403,94.03,9497.03,1766403282,0
142653760,85834,3,4,3153,31.53,3184.53,1766492264,0
135088123,85834,4,2,65905,659.05,66564.05,1766644320,0
134606319,85834,4,2,13751,137.51,13888.51,1766770341,0
131501123,86002,3,5,149,1.49,150.49,1767075886,1
138781303,86018,3,4,111,1.11,112.11,1766729204,1
134790904,86131,1,4,178,1.78,179.78,1765473783,1
129833003,86216,2,2,374,3.74,377.74,1766696420,1
142071484,86351,1,4,217,2.17,219.17,1765541218,1
142662444,86393,1,4,268,2.68,270.68,1764678482,1
103877804,86393,1,4,254,2.54,256.54,1765596819,0
122283752,86393,4,2,239,2.39,241.39,1766701902,0
129506682,86435,3,2,405,4.05,409.05,1766579952,1
132377990,86532,2,2,1565,15.65,1580.65,1764520228,1
129973285,86532,1,2,17817,178.17,17995.17,1764765183,0
115366455,86532,4,5,7185,71.85,7256.85,1765098964,0
127689758,86532,5,4,1689,16.89,1705.89,1765129002,0
110740516,86532,4,4,3511,35.11,3546.11,1765257472,0
121026375,86532,5,4,77319,773.19,78092.19,1765441440,0
126768540,86532,2,1,3802,38.02,3840.02,1765478001,0
112542084,86532,4,2,2641,26.41,2667.41,1765543599,0
117538085,86532,2,1,31725,317.25,32042.25,1765633762,0
103745092,86532,4,4,1577,15.77,1592.77,1766048360,0
114866135,86532,1,4,1845,18.45,1863.45,1766253267,0
141914473,86532,1,NA,113356,1133.56,114489.56,1766341913,0
105078830,86532,5,5,21944,219.44,22163.44,1766423784,0
106366273,86532,5,2,53325,533.25,53858.25,1766691972,0
121649569,86532,3,4,822,8.22,830.22,1766713630,0
115281291,86532,3,2,10791,107.91,10898.91,1766904142,0
142742745,86532,3,2,2546,25.46,2571.46,1766905249,0
138647668,86532,5,4,1949,19.49,1968.49,1767117316,0
126101094,86532,4,2,7445,74.45,7519.45,1767164257,0
138846913,86618,5,3,193,1.93,194.93,1766750952,1
105271160,86687,2,2,151,1.51,152.51,1766190085,1
108446545,86958,2,3,196,1.96,197.96,1766231480,1
136896860,87137,4,2,94877,948.77,95825.77,1764658024,1
120294925,87137,5,2,14275,142.75,14417.75,1764839976,0
116306104,87137,2,2,7091,70.91,7161.91,1765002656,0
133690050,87137,4,2,1101,11.01,1112.01,1765101536,0
118407961,87137,3,2,9808,98.08,9906.08,1765283691,0
104494929,87137,3,2,2908,29.08,2937.08,1765546373,0
140835053,87137,5,3,1643,16.43,1659.43,1765606605,0
149264603,87137,3,2,61316,613.16,61929.16,1765787304,0
111817267,87137,5,2,1282,12.82,1294.82,1766060815,0
132381231,87137,1,2,2174,21.74,2195.74,1766130751,0
138254424,87137,1,4,106881,1068.81,107949.81,1766400777,0
109661915,87137,1,2,4950,49.5,4999.5,1766411988,0
125009555,87137,3,4,4017,40.17,4057.17,1766561787,0
114546200,87137,4,2,8687,86.87,8773.87,1766666594,0
146731086,87137,3,1,3770,37.7,3807.7,1767157037,0
141129086,87175,2,3,488,4.88,492.88,1765257197,1
102907205,87175,1,2,241,2.41,243.41,1766657391,0
143465553,87190,2,4,300,3,303,1766454105,1
142617518,87190,2,2,220,2.2,222.2,1767108472,0
133676545,87220,3,2,14950,149.5,15099.5,1764529400,1
134191318,87220,2,2,80596,805.96,81401.96,1764713111,0
110650250,87220,4,2,8054,80.54,8134.54,1764867716,0
104402054,87220,1,5,2878,28.78,2906.78,1765605666,0
107256080,87220,1,4,10188,101.88,10289.88,1765819292,0
146094025,87220,2,3,17276,172.76,17448.76,1765847899,0
110190338,87220,3,2,8406,84.06,8490.06,1766017834,0
126746032,87220,2,2,101964,1019.64,102983.64,1766949137,0
111288615,87309,2,5,12008,120.08,12128.08,1764608501,1
142101026,87309,5,4,5447,54.47,5501.47,1764615178,0
140719276,87309,5,3,12632,126.32,12758.32,1765450214,0
131149581,87309,4,5,5350,53.5,5403.5,1765483107,0
143733707,87309,1,2,60936,609.36,61545.36,1765629517,0
130548656,87309,4,2,3479,34.79,3513.79,1765974594,0
105713259,87309,2,2,38658,386.58,39044.58,1766061501,0
141918525,87309,5,2,62593,625.93,63218.93,1766231949,0
118567655,87309,3,2,1774,17.74,1791.74,1766696012,0
148946711,87612,4,4,108,1.08,109.08,1765089564,1
112867264,87612,4,4,325,3.25,328.25,1765248037,0
107449197,87680,4,2,9610,96.1,9706.1,1764522010,1
131555805,87680,1,4,67914,679.14,68593.14,1764784058,0
104935351,87680,1,4,3949,39.49,3988.49,1764798449,0
132446233,87680,3,2,12046,120.46,12166.46,1764978299,0
117372102,87680,3,2,3264,32.64,3296.64,1765255367,0
127639888,87680,5,2,16243,162.43,16405.43,1765371059,0
105564561,87680,1,2,1782,17.82,1799.82,1765400125,0
141861922,87680,5,4,3567,35.67,3602.67,1765420804,0
135715210,87680,3,4,13419,134.19,13553.19,1765888751,0
111122641,87680,5,2,9698,96.98,9794.98,1766039490,0
119165373,87680,4,2,1851,18.51,1869.51,1766146646,0
104863151,87680,5,3,45106,451.06,45557.06,1766434614,0
118216270,87680,3,4,16146,161.46,16307.46,1766454092,0
115620474,87680,5,2,3704,37.04,3741.04,1766815325,0
102993782,87680,1,4,2889,28.89,2917.89,1766817938,0
129345546,87680,NA,2,1324,13.24,1337.24,1766924473,0
137537332,87680,5,4,1361,13.61,1374.61,1767175170,0
123067976,87775,3,2,106,1.06,107.06,1765112018,1
108666687,87775,5,4,258,2.58,260.58,1766818436,0
134083280,87775,5,2,291,2.91,293.91,1767011183,0
148006369,87859,4,4,120,1.2,121.2,1766001302,1
129100240,88009,2,1,168,1.68,169.68,1765520742,1
109615563,88009,5,3,308,3.08,311.08,1766211926,0
126883899,88009,2,1,408,4.08,412.08,1766498789,0
129797157,88067,4,2,286,2.86,288.86,1766817157,1
145195322,88130,4,2,84,0.84,84.84,1765023518,1
109614718,88130,2,2,568,5.68,573.68,1767004408,0
113512045,88238,1,3,598,5.98,603.98,1766267716,1
139455157,88309,3,4,9731,97.31,9828.31,1765036725,1
112899005,88309,4,2,2132,21.32,2153.32,1765090324,0
109044225,88309,1,3,1924,19.24,1943.24,1765455625,0
139628733,88309,4,2,11769,117.69,11886.69,1765479810,0
123792981,88309,1,4,899,8.99,907.99,1765590773,0
136154524,88309,3,1,11949,119.49,12068.49,1765688752,0
125174374,88309,1,2,929,9.29,938.29,1766122877,0
116666865,88309,5,2,6176,61.76,6237.76,1766210698,0
140527019,88309,4,3,17174,171.74,17345.74,1766408196,0
130609857,88309,1,4,3717,37.17,3754.17,1766511026,0
108666374,88309,5,2,8144,81.44,8225.44,1766603666,0
132748340,88309,4,2,1149,11.49,1160.49,1766664773,0
122617575,88309,5,NA,6015,60.15,6075.15,1767006031,0
103991076,88309,3,2,33763,337.63,34100.63,1767062204,0
100809110,88442,2,2,89918,899.18,90817.18,1764687566,1
109129197,88442,2,2,9890,98.9,9988.9,1764768914,0
140702884,88442,5,1,1471,14.71,1485.71,1764915636,0
130321938,88442,2,4,1791,17.91,1808.91,1765102107,0
137627311,88442,4,2,71830,718.3,72548.3,1765434547,0
138033056,88442,4,2,3625,36.25,3661.25,1765991290,0
137833236,88442,1,4,33153,331.53,33484.53,1766239244,0
119940377,88442,3,2,4441,44.41,4485.41,1766369341,0
104789963,88442,4,2,20687,206.87,20893.87,1766370672,0
139761960,88442,3,1,16576,165.76,16741.76,1766388471,0
133809231,88442,2,4,120708,1207.08,121915.08,1766406606,0
149634166,88442,5,2,6950,69.5,7019.5,1766438435,0
114779719,88442,5,2,3144,31.44,3175.44,1766523292,0
127752550,88442,3,4,12877,128.77,13005.77,1766801371,0
143167061,88442,5,2,2507,25.07,2532.07,1767030963,0
129540827,88442,3,5,1770,17.7,1787.7,1767129730,0
102368865,88455,1,4,267,2.67,269.67,1765242931,1
104143397,88472,3,3,105,1.05,106.05,1766078373,1
138932933,88514,5,2,435,4.35,439.35,1764657294,1
129378323,88514,4,3,437,4.37,441.37,1766449316,0
114707861,88584,4,4,114,1.14,115.14,1764914286,1
117127982,88584,3,4,198,1.98,199.98,1765636732,0
134186548,88653,1,3,498,4.98,502.98,1764595975,1
130222675,88653,5,2,627,6.27,633.27,1765628574,0
138763885,88695,1,3,289,2.89,291.89,1765119307,1
100339906,88695,3,2,313,3.13,316.13,1766974930,0
133546100,88727,2,5,226,2.26,228.26,1766295388,1
109105705,88781,4,4,121,1.21,122.21,1766902245,1
130030179,88926,1,2,384,3.84,387.84,1767027973,1
103517090,88926,1,5,537,5.37,542.37,1767098621,0
147321741,88962,1,3,347,3.47,350.47,1766097988,1
102225306,88992,1,2,19410,194.1,19604.1,1764524757,1
146790315,88992,2,4,16146,161.46,16307.46,1764611311,0
